run_id,expr,canonical,status,coverage,usable_days,mean_ic,icir,mean_rank_ic,rank_icir,positive_rank_ic_ratio,turnover_proxy,quantile_spread,train_mean_rank_ic,train_rank_icir,test_mean_rank_ic,test_rank_icir,score,error,created_at
20240101_20260430_200_1000,"Rank(TsIr($hl_range,20))","Rank(TsIr($hl_range,20))",OK,0.9590574506283662,538,0.037950889325614155,0.36914059971378727,0.0590842928827413,0.546821762927207,0.7379182156133829,0.054546377833587095,0.006126518714434148,0.05369535473163715,0.4635708785099763,0.0729725630171305,0.8773086725734959,0.06401946239484453,,2026-04-27 12:37:19
20240101_20260430_200_1000,"SLog1p(TsIr($hl_range,20))","SLog1p(TsIr($hl_range,20))",OK,0.9590574506283662,538,0.040072407468928074,0.386338433326667,0.0590842928827413,0.546821762927207,0.7379182156133829,0.054546377833587095,0.006126518714434148,0.05369535473163715,0.4635708785099763,0.0729725630171305,0.8773086725734959,0.06401946239484453,,2026-04-27 12:37:19
20240101_20260430_200_1000,"Rank(TsEMA($volume_ratio_x_ret,30))","Rank(TsEMA($volume_ratio_x_ret,30))",OK,0.9460951526032316,527,-0.04452288775146292,-0.30632334600155486,-0.10306475078523882,-0.6748746492191591,0.24667931688804554,0.05217448309086666,-0.006379131365175697,-0.11011660694541035,-0.7040326516202311,-0.08541144643796376,-0.6035029771281036,0.051546062206128694,,2026-04-27 12:44:14
20240101_20260430_200_1000,"Rank(TsEMA($oc_ret,30))","Rank(TsEMA($oc_ret,30))",OK,0.9478904847396769,528,-0.038507533252560365,-0.27146311689149655,-0.09128338545443378,-0.6143085334450964,0.26515151515151514,0.07258828203353691,-0.0058837078253602655,-0.0958616965750905,-0.609782895395439,-0.07979151727238262,-0.6453652632125659,0.05149467354662121,,2026-04-27 12:38:08
20240101_20260430_200_1000,"Rank(TsEMA($oc_ret,40))","Rank(TsEMA($oc_ret,40))",OK,0.9299371633752244,518,-0.03434537354785276,-0.2494349985731067,-0.08724800141272247,-0.6025401829619428,0.27413127413127414,0.06131442599136211,-0.005425346597499223,-0.09058096686725486,-0.5913977412599913,-0.0791057233895695,-0.6505639011955971,0.051463328015218135,,2026-04-27 12:38:08
20240101_20260430_200_1000,"Rank(TsWMA($volume_ratio_x_ret,30))","Rank(TsWMA($volume_ratio_x_ret,30))",OK,0.9350179533213645,526,-0.04563313772613529,-0.3174987423213604,-0.10189304416775177,-0.6787925928252314,0.2414448669201521,0.04882838254966751,-0.006991237102335818,-0.10877736183850804,-0.7086052563186691,-0.08465914825371096,-0.6057441309157074,0.051281782183008176,,2026-04-27 12:44:14
20240101_20260430_200_1000,"Rank(TsEMA($volume_ratio_x_ret,20))","Rank(TsEMA($volume_ratio_x_ret,20))",OK,0.964048473967684,537,-0.04658677647834293,-0.3076166405886023,-0.10359928649376268,-0.6586136563825205,0.24022346368715083,0.06675846933721735,-0.007728293067648935,-0.11078404565685918,-0.6823581002222876,-0.08513108005439377,-0.6002418527845156,0.05109923722139623,,2026-04-27 12:44:14
20240101_20260430_200_1000,"Rank(TsWMA($volume_ratio_x_ret,20))","Rank(TsWMA($volume_ratio_x_ret,20))",OK,0.9554847396768402,536,-0.043860620140104396,-0.29181695860555434,-0.09727964821344567,-0.6197642380971454,0.25,0.06265632754572445,-0.006960357954147567,-0.10204132857550485,-0.6295604998054596,-0.08503989265191099,-0.5979052605311697,0.05084579917158354,,2026-04-27 12:44:14
20240101_20260430_200_1000,"Rank(TsStd($amount_log,10))","Rank(TsStd($amount_log,10))",OK,0.9797037701974866,548,-0.028642748581974863,-0.28692894951797804,-0.06596845213468136,-0.6336224994122305,0.25364963503649635,0.08089357646378538,-0.0049253081034038955,-0.06483358362550767,-0.6028426354231973,-0.06896937960189227,-0.7308451202125329,0.05040593452612877,,2026-04-27 12:40:11
20240101_20260430_200_1000,"Rank(TsEMA($volume_ratio_x_ret,40))","Rank(TsEMA($volume_ratio_x_ret,40))",OK,0.9281418312387791,517,-0.04543529375755571,-0.31086792845685435,-0.10312329423673935,-0.6618795492962765,0.2553191489361702,0.04379031574364871,-0.006638899801422326,-0.11081910387245651,-0.6935500796529802,-0.08437444257388477,-0.58619162486646,0.049459591589587334,,2026-04-27 12:44:14
