run_id,expr,canonical,status,coverage,usable_days,mean_ic,icir,mean_rank_ic,rank_icir,positive_rank_ic_ratio,turnover_proxy,quantile_spread,train_mean_rank_ic,train_rank_icir,test_mean_rank_ic,test_rank_icir,score,error,created_at
20240101_20260430_200_500,"Rank(TsIr($hl_range,20))","Rank(TsIr($hl_range,20))",OK,0.9590574506283662,538,0.037950889325614155,0.36914059971378727,0.0590842928827413,0.546821762927207,0.7379182156133829,0.05454637783358711,0.006126518714434148,0.05369535473163715,0.4635708785099763,0.0729725630171305,0.8773086725734959,0.06401946239484453,,2026-04-27 12:23:30
20240101_20260430_200_500,"SLog1p(TsIr($hl_range,20))","SLog1p(TsIr($hl_range,20))",OK,0.9590574506283662,538,0.040072407468928074,0.386338433326667,0.0590842928827413,0.546821762927207,0.7379182156133829,0.05454637783358711,0.006126518714434148,0.05369535473163715,0.4635708785099763,0.0729725630171305,0.8773086725734959,0.06401946239484453,,2026-04-27 12:23:30
20240101_20260430_200_500,"Div(Rank(TsMean($ret_1d,50)),Rank(TsMean($gap_ret,50)))","Div(Rank(TsMean($ret_1d,50)),Rank(TsMean($gap_ret,50)))",OK,0.8959245960502693,507,-0.014899453088875655,-0.12842794895655885,-0.06415941194503313,-0.45335666945619035,0.3136094674556213,0.04494683187580449,-0.0032187449739840284,-0.06288259148268563,-0.41122310730438205,-0.06718436243636647,-0.6116182835057588,0.041091184431759235,,2026-04-27 12:23:08
20240101_20260430_200_500,"Sub(Rank(TsMean($ret_1d,50)),Rank(TsMean($gap_ret,50)))","Sub(Rank(TsMean($ret_1d,50)),Rank(TsMean($gap_ret,50)))",OK,0.8959245960502693,507,-0.02577242609556928,-0.19878857254568658,-0.06404397745227132,-0.45023297296391623,0.32741617357001973,0.04367621536778234,-0.0028236136003919636,-0.06237154188582527,-0.40898932244740277,-0.06800619057277776,-0.5953001209173121,0.04048409347110037,,2026-04-27 12:23:08
20240101_20260430_200_500,"Div(Rank(TsMean($ret_1d,30)),Rank(TsMean($gap_ret,30)))","Div(Rank(TsMean($ret_1d,30)),Rank(TsMean($gap_ret,30)))",OK,0.9367953321364453,527,-0.024940051206546056,-0.21502135458556465,-0.06364054608604384,-0.45489406786220643,0.32637571157495254,0.058131854707438285,-0.0024776590101382306,-0.06411977004514756,-0.4211423960454992,-0.06244087805419359,-0.6082579527169077,0.03798016065108989,,2026-04-27 12:23:00
20240101_20260430_200_500,"Div(Rank(TsMean($ret_1d,40)),Rank(TsMean($gap_ret,40)))","Div(Rank(TsMean($ret_1d,40)),Rank(TsMean($gap_ret,40)))",OK,0.9163285457809695,517,-0.019544676662365083,-0.17762917363305633,-0.06672818486934884,-0.47094066858586064,0.31334622823984526,0.05010076529059143,-0.004015191124321746,-0.06792034102061362,-0.4430085119768138,-0.06382380444714005,-0.5898081899253345,0.03764380257511618,,2026-04-27 12:23:08
20240101_20260430_200_500,"Sub(Rank(TsMean($ret_1d,40)),Rank(TsMean($gap_ret,40)))","Sub(Rank(TsMean($ret_1d,40)),Rank(TsMean($gap_ret,40)))",OK,0.9163285457809695,517,-0.02986226103144527,-0.2284691152489231,-0.06726651817228055,-0.47734300300862675,0.3230174081237911,0.04874287341839331,-0.0036470015294611602,-0.06879574688861084,-0.4552341626713657,-0.06354094754122086,-0.5665353586715518,0.03599819350559582,,2026-04-27 12:23:00
20240101_20260430_200_500,"Rank(TsEMA($ret_1d,40))","Rank(TsEMA($ret_1d,40))",OK,0.9281418312387791,517,-0.03865608436762467,-0.24487846008345499,-0.09154963674656637,-0.5589548950205457,0.2804642166344294,0.07023859887645018,-0.00560929206082807,-0.10063458602736469,-0.5799232469520532,-0.06941650527723885,-0.515569948946577,0.035789064081835825,,2026-04-27 12:23:00
20240101_20260430_200_500,"Rank(TsWMA($ret_1d,50))","Rank(TsWMA($ret_1d,50))",OK,0.8959245960502693,507,-0.03824633874299077,-0.23553672606972165,-0.08897390634490691,-0.5201585079523801,0.2978303747534517,0.055566007004131175,-0.006321175550229461,-0.09736397514201521,-0.5303842400928593,-0.0690967634900128,-0.5124998570144355,0.035412081408791825,,2026-04-27 12:23:11
20240101_20260430_200_500,"Rank(TsEMA($ret_1d,50))","Rank(TsEMA($ret_1d,50))",OK,0.9101885098743268,507,-0.03356502047303538,-0.2112244206013044,-0.08660526179265285,-0.5228958258218159,0.28402366863905326,0.0628471764921748,-0.004373372737140303,-0.09459433570248343,-0.5334287253745441,-0.0676781269592958,-0.5129049879433834,0.03471244889208838,,2026-04-27 12:23:19
